StationID,Latitude,Longitude,Title,TotalCapacity_kW,StationType,Bands,label,top_score,n_pois_in_radius,huff_score_work,huff_score_education,huff_score_shopping,huff_score_personal_business,huff_score_social,huff_score_leisure,huff_score_holiday
100432,51.504414,-0.426767,,168.0,Fast site,Slow (3–8kW),work,0.0939,50,0.0939,0.02,0.0125,0.0024,0.0,0.0032,0.0017
47528,55.86347,-4.34404,,168.0,Fast site,Slow (3–8kW),work,0.0134,10,0.0134,0.0,0.0,0.0026,0.0,0.0097,0.0
304025,53.21830856073538,-0.6526154327368374,,165.0,Fast site,Fast (8–49kW),shopping,0.0202,8,0.0,0.0,0.0202,0.0025,0.0014,0.0073,0.0
258835,51.269816,-2.923372,,164.0,Fast site,Fast (8–49kW),personal_business,0.2201,31,0.0,0.0,0.0934,0.2201,0.0,0.1824,0.0061
95144,51.520669,-0.016522,,161.0,Fast site,Slow (3–8kW),leisure,0.1893,205,0.1602,0.0133,0.0339,0.0169,0.0109,0.1893,0.0
238321,50.71971047107479,-3.5101483152862443,,160.0,Fast site,Fast (8–49kW),education,0.101,137,0.013,0.101,0.0153,0.0096,0.011,0.0639,0.0
126207,51.539523,-0.905884,,154.0,Fast site,Fast (8–49kW),shopping,0.2273,291,0.0067,0.0065,0.2273,0.0579,0.0204,0.0347,0.0057
125805,51.37159,-0.47461,,154.0,Fast site,Fast (8–49kW),work,0.0775,53,0.0775,0.0,0.0499,0.0049,0.0029,0.0114,0.0
274094,51.56839287322222,-1.7812203773625015,,148.0,Fast site,Slow (3–8kW),shopping,0.2448,261,0.0169,0.0013,0.2448,0.018,0.0063,0.1621,0.0007
260395,51.36623941396584,-0.6831663835816446,,148.0,Fast site,Fast (8–49kW);Rapid (50–149kW),leisure,0.1205,25,0.0063,0.0,0.0004,0.0,0.0,0.1205,0.0004
146456,51.497245,-0.069906,,148.0,Fast site,Slow (3–8kW),leisure,0.155,257,0.0299,0.02,0.0718,0.047,0.0661,0.155,0.0
88936,51.4773420958,-0.022922090917,,148.0,Fast site,Slow (3–8kW),shopping,0.1779,479,0.066,0.0254,0.1779,0.0607,0.0333,0.1083,0.005
288341,52.364353,-0.696066,,147.0,Fast site,Slow (3–8kW),work,0.2361,68,0.2361,0.0006,0.0,0.1107,0.0,0.0272,0.0
126219,51.591342,-0.01368,,146.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.2527,210,0.0316,0.0083,0.0579,0.0194,0.0063,0.2527,0.0007
19009,51.6676643,-0.561420099999964,,146.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1787,70,0.1415,0.0,0.1787,0.054,0.0168,0.0104,0.0
264477,51.202034,-2.645357,,144.0,Fast site,Fast (8–49kW),work,0.0069,13,0.0069,0.0,0.0045,0.0,0.0008,0.0047,0.0008
195305,52.476222,-1.895971,,142.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.7466,1016,0.0572,0.0042,0.7466,0.4086,0.0946,0.0546,0.0233
195259,51.55592993,-0.27714876,,140.0,Fast site,Slow (3–8kW),leisure,0.045,98,0.0066,0.0,0.0199,0.0111,0.0006,0.045,0.0016
195187,50.8825127,-1.2985628,,140.0,Fast site,Slow (3–8kW),leisure,0.0324,33,0.0,0.0,0.0096,0.0059,0.0039,0.0324,0.0023
70775,51.542294,-0.49045,,140.0,Fast site,Slow (3–8kW),holiday,0.1512,36,0.0502,0.002,0.0258,0.0,0.0104,0.0031,0.1512
114612,52.862037,-0.629944,,135.0,Fast site,Fast (8–49kW),work,0.1125,9,0.1125,0.0,0.0566,0.0,0.0025,0.0056,0.0
171003,53.4663273,-2.9311044,,133.0,Fast site,Slow (3–8kW),leisure,0.0698,57,0.0029,0.0078,0.0014,0.0218,0.0038,0.0698,0.0
134248,55.581223033808016,-1.655425493503344,,133.0,Fast site,Fast (8–49kW);Rapid (50–149kW),shopping,0.1229,77,0.019,0.002,0.1229,0.0751,0.0092,0.0236,0.0074
308472,52.236943,0.7242619034876157,,132.0,Fast site,Fast (8–49kW),leisure,0.0523,37,0.0036,0.0031,0.0084,0.0016,0.0,0.0523,0.0011
305603,51.108083183162194,-2.4467772767631573,,132.0,Fast site,Fast (8–49kW),leisure,0.0447,17,0.0229,0.0,0.0012,0.007,0.0,0.0447,0.0
305401,50.92457294642958,-1.3200668798360766,,132.0,Fast site,Fast (8–49kW),leisure,0.0405,45,0.0058,0.0,0.0046,0.0027,0.0,0.0405,0.0251
300441,52.68096232504838,-1.804712961470833,,132.0,Fast site,Fast (8–49kW),leisure,0.1389,44,0.0138,0.0,0.011,0.0032,0.0043,0.1389,0.0
300440,53.48119787264733,-2.6262127497231806,,132.0,Fast site,Fast (8–49kW),leisure,0.0086,7,0.0,0.0,0.0,0.0,0.0005,0.0086,0.0
295964,53.2996235,-2.970902498,,132.0,Fast site,Fast (8–49kW),work,0.0092,11,0.0092,0.0,0.0,0.0,0.0,0.0,0.0
295962,53.3971607,-2.20062986,,132.0,Fast site,Fast (8–49kW),work,0.1574,36,0.1574,0.0,0.025,0.0005,0.0028,0.0231,0.0
290545,51.230651002121306,-2.328400144491866,,132.0,Fast site,Fast (8–49kW),shopping,0.0325,74,0.0022,0.0277,0.0325,0.007,0.0177,0.0188,0.0004
289880,51.23277399246837,-2.31986876356774,,132.0,Fast site,Fast (8–49kW),shopping,0.1133,153,0.0287,0.0114,0.1133,0.0512,0.0301,0.0404,0.0125
289672,51.55971382430423,-1.7721680723045663,,132.0,Fast site,Fast (8–49kW),shopping,0.0728,116,0.0045,0.0244,0.0728,0.0045,0.0212,0.0511,0.0011
287020,52.8008,0.5454,,132.0,Fast site,Fast (8–49kW),shopping,0.0273,7,0.0,0.0,0.0273,0.0,0.014,0.0191,0.0179
286857,52.19,0.9954,,132.0,Fast site,Fast (8–49kW),shopping,0.181,247,0.028,0.006,0.181,0.0547,0.077,0.0668,0.0
286856,52.189,0.9956,,132.0,Fast site,Fast (8–49kW),shopping,0.6799,260,0.0525,0.023,0.6799,0.1062,0.0489,0.091,0.0
286855,52.1865,0.9987,,132.0,Fast site,Fast (8–49kW),shopping,0.2567,260,0.0567,0.0015,0.2567,0.0707,0.038,0.045,0.0016
279923,51.73023502423831,-0.3110310817213246,,132.0,Fast site,Fast (8–49kW),leisure,0.0257,23,0.0,0.0,0.0215,0.0089,0.0,0.0257,0.0
279874,54.09109967140057,-0.1788611652817735,,132.0,Fast site,Fast (8–49kW),leisure,0.2481,19,0.0,0.0,0.0006,0.0,0.0201,0.2481,0.0066
274173,50.81330671059322,-4.25750536942769,,132.0,Fast site,Fast (8–49kW),social,0.1951,1,0.0,0.0,0.0,0.0,0.1951,0.0,0.0
273740,51.8668923,-2.206875946,,132.0,Fast site,Fast (8–49kW),work,0.1735,47,0.1735,0.0026,0.0151,0.0221,0.0023,0.0231,0.001
267091,53.16254662546992,-2.6539949413684427,,132.0,Fast site,Fast (8–49kW),holiday,0.0076,2,0.0,0.0,0.0,0.0,0.0,0.0052,0.0076
259825,51.38579047267572,-2.344342914351647,,132.0,Fast site,Fast (8–49kW),education,0.0474,53,0.0,0.0474,0.0025,0.0054,0.0006,0.0257,0.021
256761,52.5538,-1.73399,,132.0,Fast site,Fast (8–49kW),leisure,0.0574,22,0.0,0.0,0.0019,0.0145,0.0129,0.0574,0.0106
214812,55.197227,-6.633203,,132.0,Fast site,Fast (8–49kW),leisure,0.0999,17,0.0087,0.0,0.0,0.0,0.0162,0.0999,0.0306
214807,55.012805,-7.313715,,132.0,Fast site,Fast (8–49kW),work,0.0932,97,0.0932,0.0011,0.0155,0.0038,0.0029,0.0932,0.0023
214799,54.61513637147459,-5.89892167461403,,132.0,Fast site,Fast (8–49kW),work,0.0796,21,0.0796,0.0,0.0,0.0,0.0,0.0132,0.0027
214797,54.6130606793281,-5.901966030342209,,132.0,Fast site,Fast (8–49kW),leisure,0.038,24,0.033,0.0,0.0,0.0,0.0,0.038,0.0035
211340,51.23755455476558,-0.5731981484967719,,132.0,Fast site,Fast (8–49kW),shopping,0.438,541,0.0785,0.0274,0.438,0.1316,0.1276,0.0624,0.0045
209799,51.53653503899187,-0.9054503398690484,,132.0,Fast site,Fast (8–49kW),shopping,0.5296,296,0.0237,0.01,0.5296,0.1057,0.0748,0.0354,0.0114
195442,52.92582659343222,-1.1906245554380348,,132.0,Fast site,Fast (8–49kW),work,0.0621,32,0.0621,0.0,0.0008,0.0,0.0,0.0027,0.0
195225,51.55621,-0.777072,,132.0,Fast site,Fast (8–49kW),leisure,0.0858,31,0.0018,0.0,0.0031,0.0101,0.0,0.0858,0.0035
194505,54.128537153944336,-1.5186495906534674,,132.0,Fast site,Fast (8–49kW),leisure,0.1465,46,0.0067,0.0,0.004,0.001,0.001,0.1465,0.0
193933,50.8725176060647,0.0,,132.0,Fast site,Fast (8–49kW),leisure,0.0328,62,0.0189,0.018,0.0298,0.0132,0.0122,0.0328,0.003
189232,52.763211146284505,-1.240324960905923,,132.0,Fast site,Fast (8–49kW),leisure,0.1537,181,0.0013,0.0897,0.008,0.0189,0.0039,0.1537,0.0032
188079,54.100349,-3.231278,,132.0,Fast site,Fast (8–49kW),work,0.18,25,0.18,0.0009,0.0007,0.0,0.0007,0.0235,0.0008
188013,52.957271,0.849557,,132.0,Fast site,Fast (8–49kW),shopping,0.109,103,0.0068,0.0,0.109,0.0415,0.016,0.0448,0.0023
173490,51.22083619452352,-0.1722401031420304,,132.0,Fast site,Fast (8–49kW),leisure,0.275,32,0.0128,0.0008,0.0014,0.0,0.0016,0.275,0.0
169058,53.40920896206802,-2.9982285749081257,,132.0,Fast site,Fast (8–49kW),shopping,0.0811,112,0.0457,0.0,0.0811,0.0388,0.0061,0.0631,0.0137
134108,55.852824,-4.221617,,132.0,Fast site,Fast (8–49kW),leisure,0.1211,178,0.0095,0.0143,0.0337,0.0042,0.0035,0.1211,0.0
134086,55.894544,-4.352258,,132.0,Fast site,Fast (8–49kW),leisure,0.1524,32,0.0,0.0,0.0026,0.0013,0.0008,0.1524,0.0
131071,50.35234600173561,-4.512442811943714,,132.0,Fast site,Fast (8–49kW),holiday,0.0354,3,0.0,0.0,0.0,0.0,0.0,0.0007,0.0354
130460,51.714625,-1.223024,,132.0,Fast site,Fast (8–49kW),leisure,0.123,47,0.0695,0.0022,0.0007,0.0034,0.0023,0.123,0.0
128245,51.2651757716132,-1.0858429160883816,,132.0,Fast site,Fast (8–49kW),shopping,1.4732,409,0.0398,0.0022,1.4732,0.3331,0.0256,0.1022,0.0053
128166,53.471442,-2.294555,,132.0,Fast site,Fast (8–49kW),shopping,0.3018,274,0.029,0.0038,0.3018,0.0918,0.0362,0.1572,0.0037
127246,50.733452,-3.479307,,132.0,Fast site,Fast (8–49kW),shopping,0.0982,55,0.0073,0.0054,0.0982,0.0021,0.0027,0.043,0.0006
126915,51.453665,-0.971595,,132.0,Fast site,Fast (8–49kW),shopping,1.2675,844,0.1583,0.005,1.2675,0.4247,0.0655,0.0511,0.0134
126914,51.453665,-0.971595,,132.0,Fast site,Fast (8–49kW),shopping,1.2675,844,0.1583,0.005,1.2675,0.4247,0.0655,0.0511,0.0134
121413,51.379519,-0.09731,,132.0,Fast site,Slow (3–8kW),work,0.1553,268,0.1553,0.0231,0.0918,0.009,0.0115,0.017,0.0041
121399,51.498604,-0.018876,,132.0,Fast site,Slow (3–8kW),leisure,0.2689,453,0.1697,0.0101,0.0917,0.0924,0.01,0.2689,0.0304
108143,56.497624,-2.715425,,132.0,Fast site,Fast (8–49kW),leisure,0.0369,74,0.0,0.0,0.0226,0.0072,0.004,0.0369,0.0158
108099,55.768053,-4.223646,,132.0,Fast site,Fast (8–49kW),leisure,0.0898,63,0.0279,0.0,0.0015,0.0011,0.0,0.0898,0.0008
106845,53.760738,-2.695657,,132.0,Fast site,Fast (8–49kW),shopping,0.2325,346,0.0502,0.0027,0.2325,0.0627,0.0639,0.0514,0.0036
106123,56.397223127615,-3.43045020370482,,132.0,Fast site,Fast (8–49kW),shopping,0.5724,622,0.0447,0.0014,0.5724,0.1703,0.05,0.0341,0.0237
105183,50.907911533818144,-1.4094017782451829,,132.0,Fast site,Fast (8–49kW),leisure,0.256,473,0.0637,0.0044,0.1297,0.0634,0.012,0.256,0.0256
105182,50.91175502694605,-1.405251335524781,,132.0,Fast site,Fast (8–49kW),shopping,0.5592,343,0.2268,0.0142,0.5592,0.0773,0.0632,0.1191,0.0096
105181,50.9107673689543,-1.40731852225952,,132.0,Fast site,Fast (8–49kW),leisure,0.1633,399,0.135,0.0205,0.1472,0.0349,0.0262,0.1633,0.0294
105180,50.90534164101445,-1.408563067242426,,132.0,Fast site,Fast (8–49kW),shopping,0.3574,636,0.0342,0.0009,0.3574,0.1142,0.007,0.2779,0.0082
105179,50.90114528033703,-1.4024369790507762,,132.0,Fast site,Fast (8–49kW),shopping,0.5508,570,0.1147,0.002,0.5508,0.1773,0.0394,0.1289,0.0193
96209,52.70545,-2.42423,,132.0,Fast site,Fast (8–49kW),work,0.0155,4,0.0155,0.0,0.0,0.0,0.0,0.0024,0.0
86177,51.488056,-0.212158,,132.0,Fast site,Fast (8–49kW),leisure,0.1434,147,0.0413,0.0114,0.031,0.0121,0.0117,0.1434,0.0008
83479,51.50782,-2.553816,,132.0,Fast site,Fast (8–49kW),shopping,0.0738,79,0.0103,0.0034,0.0738,0.0563,0.0028,0.0514,0.0081
71090,52.82219756745015,-1.3102322731415297,,132.0,Fast site,Fast (8–49kW),leisure,0.1495,57,0.0041,0.0,0.0123,0.0119,0.0,0.1495,0.0051
71089,53.5927846357101,-0.990987014508056,,132.0,Fast site,Fast (8–49kW),shopping,0.0147,11,0.0036,0.0,0.0147,0.0102,0.0,0.006,0.0035
65956,51.4930757816198,0.269918047687514,,132.0,Fast site,Fast (8–49kW),leisure,0.1018,24,0.0,0.0,0.0079,0.0072,0.0,0.1018,0.0019
65955,53.3590503370855,-2.50382635382174,,132.0,Fast site,Fast (8–49kW),shopping,0.0497,17,0.0085,0.0,0.0497,0.0492,0.0,0.0085,0.0073
65874,50.8845551,-1.28358200000002,,132.0,Fast site,Fast (8–49kW),leisure,0.0098,18,0.0032,0.0052,0.0,0.0,0.003,0.0098,0.0
65873,55.4995171,-4.5916704,,132.0,Fast site,Fast (8–49kW),work,0.2484,42,0.2484,0.0053,0.0,0.0,0.0006,0.0108,0.0
53074,50.724654,-3.524302,,132.0,Fast site,Fast (8–49kW),shopping,0.2136,480,0.089,0.018,0.2136,0.0749,0.0349,0.1072,0.0059
52980,51.9474478658878,-0.503191591540491,,132.0,Fast site,Fast (8–49kW),personal_business,0.2554,26,0.003,0.0,0.107,0.2554,0.0,0.0441,0.0018
52979,51.9483472361216,-0.500595213214075,,132.0,Fast site,Fast (8–49kW),shopping,0.0387,26,0.0029,0.0,0.0387,0.0262,0.0,0.0116,0.0056
52049,50.521714,-4.823517,,132.0,Fast site,Fast (8–49kW),leisure,0.0096,11,0.0068,0.002,0.0075,0.0,0.0,0.0096,0.0052
52044,50.264909,-5.121183,,132.0,Fast site,Fast (8–49kW),leisure,0.0795,136,0.0541,0.0,0.0671,0.0009,0.0013,0.0795,0.0
52043,50.260611,-5.069132,,132.0,Fast site,Fast (8–49kW),leisure,0.0485,47,0.0476,0.01,0.0266,0.0014,0.0014,0.0485,0.0019
51415,51.94899331949851,-1.1970806121826172,,132.0,Fast site,Fast (8–49kW),personal_business,0.0227,26,0.0056,0.0,0.0152,0.0227,0.0,0.0212,0.002
77159,56.39451,-3.42968,,130.0,Fast site,Fast (8–49kW),shopping,0.5353,593,0.033,0.0,0.5353,0.1343,0.0555,0.0287,0.0067
47676,58.117414,-3.654178,,129.0,Fast site,Fast (8–49kW),shopping,0.033,32,0.0,0.0021,0.033,0.0217,0.0108,0.0193,0.0066
258856,52.208991,-0.942971,,127.0,Fast site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0923,31,0.0069,0.0,0.0923,0.0669,0.0,0.0375,0.0
264037,52.0311422831483,1.20041202804947,,126.0,Fast site,Slow (3–8kW),shopping,0.1866,117,0.0221,0.0028,0.1866,0.0432,0.0184,0.039,0.0
255910,56.45734,-2.97325,,126.0,Fast site,Slow (3–8kW),shopping,0.165,483,0.1069,0.0213,0.165,0.0881,0.0496,0.0883,0.0156
134087,55.868895,-4.295799,,126.0,Fast site,Slow (3–8kW),shopping,0.0657,285,0.0111,0.0256,0.0657,0.0599,0.0103,0.0479,0.0059
77420,51.4042130906851,-0.240181292590373,,126.0,Fast site,Slow (3–8kW),leisure,0.0632,122,0.0238,0.0231,0.036,0.0036,0.0015,0.0632,0.0
53107,51.507979,0.027732,,126.0,Fast site,Slow (3–8kW),personal_business,0.1398,108,0.019,0.0029,0.0121,0.1398,0.0176,0.0329,0.0055
56891,51.542902,-0.007694,,123.0,Fast site,Slow (3–8kW),shopping,1.3222,561,0.0594,0.0037,1.3222,0.689,0.0281,0.2594,0.0317
279875,54.07958413656689,-0.1962293115871602,,120.0,Fast site,Fast (8–49kW),personal_business,0.0702,86,0.0028,0.0,0.0179,0.0702,0.0448,0.0504,0.0074
103139,51.558064,-0.07561,,119.0,Fast site,Slow (3–8kW),leisure,0.4723,297,0.0659,0.0029,0.2354,0.0527,0.0215,0.4723,0.0
258895,53.712629,-1.746352,,117.0,Fast site,Fast (8–49kW);Rapid (50–149kW),shopping,0.0547,27,0.0021,0.0,0.0547,0.0424,0.0,0.0313,0.0253
258888,53.713912,-1.743583,,117.0,Fast site,Fast (8–49kW);Rapid (50–149kW),leisure,0.0771,30,0.002,0.0,0.0662,0.0233,0.0005,0.0771,0.0015
237654,52.4102818,-1.5446701,,117.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.0137,26,0.0,0.0,0.0137,0.0009,0.0023,0.0069,0.0
297434,53.251034,-0.601327,,116.0,Fast site,Fast (8–49kW),leisure,0.0459,21,0.0299,0.0,0.0009,0.0015,0.0101,0.0459,0.0
279876,54.27536396944595,-0.4002586255765266,,116.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0676,134,0.0054,0.0027,0.0447,0.0259,0.0333,0.0676,0.0359
212413,51.08715,1.03081,,116.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0379,14,0.0059,0.0,0.0019,0.0,0.0006,0.0379,0.0
194692,51.15821933,-2.98606946,,116.0,Fast site,Fast (8–49kW);Slow (3–8kW),holiday,0.2147,25,0.0149,0.0,0.0,0.0,0.0,0.0184,0.2147
268453,55.850036,-4.272882,,115.0,Fast site,Fast (8–49kW),leisure,0.0899,141,0.0435,0.0109,0.038,0.0075,0.0016,0.0899,0.002
133719,53.8074782797036,-1.5561052159386,,112.0,Fast site,Slow (3–8kW),education,0.3573,245,0.0058,0.3573,0.0252,0.0568,0.0169,0.1203,0.0023
125650,50.930661,-1.758997,,112.0,Fast site,Slow (3–8kW),leisure,0.0175,12,0.0,0.0,0.0054,0.0033,0.0044,0.0175,0.0091
116863,51.510049,-0.221775,,112.0,Fast site,Slow (3–8kW),shopping,0.6294,466,0.0471,0.0065,0.6294,0.0842,0.0105,0.1005,0.0019
116861,51.510074,-0.221946,,112.0,Fast site,Slow (3–8kW),shopping,0.6782,463,0.0466,0.0064,0.6782,0.0857,0.0112,0.1065,0.0019
96098,53.798528,-1.538222,,112.0,Fast site,Slow (3–8kW),shopping,1.3516,1239,0.0818,0.0064,1.3516,0.2926,0.0816,0.0967,0.0081
56301,51.4207794,-0.4145946,,112.0,Fast site,Slow (3–8kW),work,0.0617,92,0.0617,0.0,0.0196,0.0051,0.0036,0.0342,0.0094
49271,53.4671105,-2.2467633,,112.0,Fast site,Slow (3–8kW),leisure,0.8279,809,0.0333,0.0643,0.0166,0.0175,0.0064,0.8279,0.0
5841,52.513889,-0.661111,,112.0,Fast site,Slow (3–8kW),work,0.0171,9,0.0171,0.0,0.0,0.0,0.0,0.0165,0.0
312688,54.69828090785597,-5.957496468595991,,110.0,Fast site,Fast (8–49kW),leisure,0.0048,9,0.0025,0.0,0.0017,0.0004,0.0,0.0048,0.0
311852,54.57655888754823,-5.907399562193774,,110.0,Fast site,Fast (8–49kW),leisure,0.2699,65,0.0,0.0765,0.0,0.0,0.01,0.2699,0.0
308966,54.42707691690083,-2.968508695910941,,110.0,Fast site,Fast (8–49kW),leisure,0.0479,125,0.0354,0.0014,0.0239,0.0056,0.0038,0.0479,0.0369
279061,50.93290441,-2.93569842,,110.0,Fast site,Fast (8–49kW),shopping,0.1775,23,0.0094,0.0,0.1775,0.0658,0.0008,0.0583,0.0022
266694,51.297514192580536,-0.3314189795013647,,110.0,Fast site,Fast (8–49kW),leisure,0.118,177,0.0902,0.0066,0.0554,0.0153,0.0081,0.118,0.0013
200407,51.48483056432861,-0.1274760809796263,,110.0,Fast site,Fast (8–49kW),leisure,0.1086,230,0.0251,0.0027,0.0376,0.0374,0.0156,0.1086,0.0152
172438,53.87478729089284,-2.394649614183095,,110.0,Fast site,Fast (8–49kW),shopping,0.098,221,0.0067,0.0021,0.098,0.0385,0.0111,0.0485,0.0
169725,53.748843259192085,-0.3234145114982993,,110.0,Fast site,Fast (8–49kW),shopping,0.1437,60,0.0122,0.0,0.1437,0.0147,0.0422,0.0088,0.0
103182,55.867818,-3.195695,,110.0,Fast site,Fast (8–49kW),education,0.0132,22,0.0055,0.0132,0.0075,0.0,0.0,0.0052,0.0
91039,55.215594,-6.544306,,110.0,Fast site,Fast (8–49kW),leisure,0.0273,18,0.0,0.0,0.0117,0.0,0.0013,0.0273,0.0037
19344,51.6157944,-0.130454099999952,,110.0,Fast site,Fast (8–49kW),leisure,0.1118,41,0.005,0.0062,0.0014,0.0147,0.0039,0.1118,0.0
113350,51.522472,-0.170298,,108.0,Fast site,Fast (8–49kW),leisure,0.3146,471,0.0676,0.0424,0.2291,0.1064,0.0202,0.3146,0.0144
202305,51.47556,-0.18319,,105.0,Fast site,Slow (3–8kW),leisure,0.0377,87,0.0205,0.0053,0.0214,0.0067,0.0044,0.0377,0.0121
195299,55.95479,-3.1885916,,105.0,Fast site,Slow (3–8kW),shopping,1.7488,1031,0.1171,0.0007,1.7488,0.5731,0.0917,0.2906,0.1021
195264,55.9547941,-3.1885799,,105.0,Fast site,Slow (3–8kW),shopping,1.7353,1032,0.117,0.0007,1.7353,0.5717,0.0918,0.2915,0.1012
195263,55.95479,-3.1885916,,105.0,Fast site,Slow (3–8kW),shopping,1.7488,1031,0.1171,0.0007,1.7488,0.5731,0.0917,0.2906,0.1021
145963,50.7691745499185,0.285557275115025,,105.0,Fast site,Slow (3–8kW),shopping,1.6883,744,0.0985,0.0,1.6883,0.3449,0.0323,0.0128,0.0047
130761,51.50655,-0.34587,,105.0,Fast site,Slow (3–8kW),leisure,0.0279,83,0.0068,0.003,0.0244,0.0222,0.0031,0.0279,0.0
65215,51.438808,0.270969199999968,,105.0,Fast site,Slow (3–8kW),shopping,0.9519,325,0.0,0.0,0.9519,0.1766,0.0,0.0573,0.0
56890,51.542919,-0.008717,,105.0,Fast site,Slow (3–8kW),shopping,0.6965,560,0.1633,0.0047,0.6965,0.3893,0.0199,0.2082,0.0143
51621,51.5556054981184,-0.283548460865859,,105.0,Fast site,Slow (3–8kW),shopping,0.1778,174,0.0118,0.0015,0.1778,0.0916,0.0066,0.0617,0.0429
108444,52.9669,-1.2178,,104.0,Fast site,Slow (3–8kW),leisure,0.5523,233,0.002,0.0342,0.0014,0.0004,0.0005,0.5523,0.0
289388,51.48163313,-0.06094236,,102.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.1518,235,0.1518,0.0209,0.1275,0.0205,0.0185,0.0487,0.0
258917,51.511872,-2.158885,,102.0,Fast site,Fast (8–49kW),personal_business,0.1671,43,0.0324,0.0,0.0673,0.1671,0.0,0.1012,0.0091
258872,51.687115,-0.221815,,102.0,Fast site,Fast (8–49kW),personal_business,0.1199,33,0.0059,0.0,0.0563,0.1199,0.0,0.034,0.0203
175976,51.316586,0.893619,,102.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1796,187,0.0182,0.0199,0.1796,0.06,0.028,0.0509,0.0028
126206,51.750029,-0.328241,,102.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.3381,214,0.0989,0.0155,0.3381,0.0608,0.0482,0.0222,0.0069
95024,51.1567720877935,-1.34391050527962,,102.0,Fast site,Fast (8–49kW),leisure,0.2072,37,0.0,0.0,0.0459,0.027,0.0,0.2072,0.0081
95023,51.156913,-1.346844,,102.0,Fast site,Fast (8–49kW),leisure,0.2575,34,0.0,0.0,0.0162,0.0313,0.0,0.2575,0.0146
85572,55.9538792744869,-4.03436382537847,,102.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0115,13,0.0,0.0029,0.0,0.0,0.0008,0.0115,0.0
70632,54.55448933,-0.8865894454,,102.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.015,17,0.0007,0.0008,0.0016,0.0148,0.0073,0.015,0.0
60487,52.8999994,-1.4540743,,102.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.0655,124,0.0415,0.0022,0.0655,0.0026,0.0007,0.0627,0.0
31321,51.477402,-2.706834,,102.0,Fast site,Fast (8–49kW),leisure,0.0869,33,0.003,0.0,0.0427,0.0498,0.0013,0.0869,0.0145
19451,51.3808970964092,-0.123587525137204,,102.0,Fast site,Fast (8–49kW),shopping,0.0487,52,0.0036,0.002,0.0487,0.012,0.0,0.0367,0.0
174851,51.56420951802539,-1.7972215728939318,,100.8,Fast site,Slow (3–8kW),shopping,0.2378,283,0.0941,0.0027,0.2378,0.0682,0.0072,0.1934,0.0026
307858,53.20645123841692,-0.6113765298878207,,100.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.1157,85,0.1157,0.0,0.0121,0.0011,0.0,0.0007,0.0011
172340,51.4394463224322,0.761312850920604,,100.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.3109,284,0.0276,0.0169,0.3109,0.1269,0.0479,0.0897,0.0019
112967,52.443762405107,-1.9382944787294,,100.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.178,186,0.0253,0.0047,0.178,0.0642,0.012,0.0781,0.0
132768,51.453713,-0.152131,,99.0,Fast site,Slow (3–8kW),leisure,0.125,100,0.0037,0.0065,0.0183,0.0142,0.0032,0.125,0.0016
128322,51.498666,-0.270009,,99.0,Fast site,Slow (3–8kW),work,0.0177,65,0.0177,0.0013,0.0145,0.0032,0.0044,0.0123,0.0033
127640,51.505446,-0.305113,,99.0,Fast site,Slow (3–8kW),shopping,0.1091,142,0.1039,0.0307,0.1091,0.0685,0.0237,0.0393,0.0036
127622,51.500553,-0.314964,,99.0,Fast site,Slow (3–8kW),shopping,0.5394,189,0.0824,0.005,0.5394,0.1103,0.0371,0.0196,0.0026
126238,51.472115,-0.335491,,99.0,Fast site,Slow (3–8kW),work,0.037,128,0.037,0.0044,0.0335,0.0151,0.0165,0.0144,0.0
125728,51.472691,-0.285578,,99.0,Fast site,Slow (3–8kW),shopping,0.099,107,0.0066,0.003,0.099,0.011,0.008,0.0472,0.0007
121475,51.380987,-0.219354,,99.0,Fast site,Slow (3–8kW),leisure,0.0393,42,0.0,0.0023,0.0106,0.0083,0.007,0.0393,0.0
121444,51.587599,-0.079707,,99.0,Fast site,Slow (3–8kW),shopping,0.0392,114,0.0033,0.0007,0.0392,0.0252,0.0122,0.0272,0.0
121442,51.539714,-0.02769,,99.0,Fast site,Slow (3–8kW),leisure,0.0983,205,0.0806,0.0255,0.0216,0.0254,0.006,0.0983,0.0
121436,51.598588,-0.120237,,99.0,Fast site,Slow (3–8kW),shopping,0.0535,115,0.0189,0.0091,0.0535,0.0228,0.0207,0.0439,0.0
