StationID,Latitude,Longitude,Title,TotalCapacity_kW,StationType,Bands
353,51.577519,-0.137169,,99.0,Fast site,Slow (3–8kW)
354,51.5167634,-0.1439865,,99.0,Fast site,Slow (3–8kW)
355,55.1816062814151,-1.573033684981965,,98.0,Fast site,Slow (3–8kW)
356,52.05398,1.14463,,98.0,Fast site,Slow (3–8kW)
357,56.4826781,-3.011079,,98.0,Fast site,Slow (3–8kW)
358,51.89324306010596,-1.150558940325709,,98.0,Fast site,Slow (3–8kW)
359,54.91836,-1.41449,,98.0,Fast site,Slow (3–8kW)
360,54.976496,-1.606335,,98.0,Fast site,Slow (3–8kW)
361,51.844482,-2.173463,,98.0,Fast site,Slow (3–8kW)
362,52.260789487450495,-1.1777914923064827,,98.0,Fast site,Slow (3–8kW)
363,51.65353,-0.169714,,98.0,Fast site,Slow (3–8kW)
364,55.773005,-4.034351,,98.0,Fast site,Slow (3–8kW)
365,53.783053,-1.796868,,98.0,Fast site,Slow (3–8kW)
366,51.504501,-0.015718,,98.0,Fast site,Slow (3–8kW)
367,52.4254556,-1.5177253,,97.8,Fast site,Fast (8–49kW);Slow (3–8kW)
368,53.4114388335679,-2.1529870626618504,,97.0,Fast site,Fast (8–49kW)
369,55.14073670739418,-6.944193817977748,,94.0,Fast site,Fast (8–49kW)
370,54.33322342055695,-6.27747601830572,,94.0,Fast site,Fast (8–49kW)
371,54.09883510152426,-6.538751254125572,,94.0,Fast site,Fast (8–49kW)
372,52.325194002761776,1.6769099045605742,,94.0,Fast site,Fast (8–49kW)
373,52.6812532781834,-1.83472083700336,,94.0,Fast site,Fast (8–49kW)
374,51.45440915491446,-2.002440279898224,,94.0,Fast site,Fast (8–49kW)
375,51.451979,-0.016361,,94.0,Fast site,Fast (8–49kW)
376,51.854933,-2.18657,,94.0,Fast site,Fast (8–49kW)
377,52.584708,-2.180332,,94.0,Fast site,Fast (8–49kW)
378,52.54452921446892,-2.04492619979817,,94.0,Fast site,Fast (8–49kW)
379,50.903346,-1.411625,,91.0,Fast site,Fast (8–49kW)
380,52.52035255,-2.07467278,,91.0,Fast site,Slow (3–8kW)
381,51.5243643,-0.11235095,,91.0,Fast site,Slow (3–8kW)
382,53.795047,-1.544678,,91.0,Fast site,Slow (3–8kW)
383,51.4144598681403,-0.782557938592494,,91.0,Fast site,Fast (8–49kW);Slow (3–8kW)
384,50.975541,-3.147516,,91.0,Fast site,Fast (8–49kW)
385,50.4694713,-5.0287116,,91.0,Fast site,Fast (8–49kW);Slow (3–8kW)
386,51.1177175669464,-0.162166357040405,,90.0,Fast site,Slow (3–8kW)
387,55.860165,-4.265941,,89.0,Fast site,Slow (3–8kW)
388,52.63013914454956,1.382643667897355,,88.0,Fast site,Fast (8–49kW)
389,54.55117757406418,-1.913527812616508,,88.0,Fast site,Fast (8–49kW)
390,54.460300700127135,-1.704310741634231,,88.0,Fast site,Fast (8–49kW)
391,54.60073782161379,-3.128695999286947,,88.0,Fast site,Fast (8–49kW)
392,54.95273936213576,-1.554790129624621,,88.0,Fast site,Fast (8–49kW)
393,54.71350576362096,-3.506650250292523,,88.0,Fast site,Fast (8–49kW)
394,54.60627649561292,-3.532053468662525,,88.0,Fast site,Fast (8–49kW)
395,54.4330892445478,-6.4102231450829095,,88.0,Fast site,Fast (8–49kW)
396,54.85686878189992,-6.2776945283467285,,88.0,Fast site,Fast (8–49kW)
397,54.7115690097564,-5.826839394585022,,88.0,Fast site,Fast (8–49kW)
398,51.41739213905928,-1.728561892802304,,88.0,Fast site,Fast (8–49kW)
399,50.1708968,-5.442181,,88.0,Fast site,Fast (8–49kW)
400,54.15907947659679,-7.583278012353645,,88.0,Fast site,Fast (8–49kW)
401,54.47129611511929,-7.633159595779261,,88.0,Fast site,Fast (8–49kW)
402,54.171282869883726,-6.341730082759312,,88.0,Fast site,Fast (8–49kW)
403,54.60398421999412,-5.92192310509779,,88.0,Fast site,Fast (8–49kW)
404,51.27529960101128,1.0759109027325735,,88.0,Fast site,Fast (8–49kW)
405,55.73978826541878,-4.147588788498752,,88.0,Fast site,Fast (8–49kW)
406,51.3116931980187,-0.535883120521843,,88.0,Fast site,Fast (8–49kW)
407,54.3651152337085,-2.92008682076488,,88.0,Fast site,Fast (8–49kW)
408,51.747712633869,-0.040790168169399,,88.0,Fast site,Fast (8–49kW)
409,54.32305411466388,-2.746163952068059,,88.0,Fast site,Fast (8–49kW)
410,52.71064048503413,-2.791557581887787,,88.0,Fast site,Fast (8–49kW)
411,52.309536139998784,-1.5899803109999766,,88.0,Fast site,Fast (8–49kW)
412,52.23682303,0.376206432,,88.0,Fast site,Fast (8–49kW)
413,51.5160518316298,0.378841898499378,,88.0,Fast site,Fast (8–49kW)
414,52.08996855765983,-1.9420063025472016,,88.0,Fast site,Fast (8–49kW)
415,52.36791607892445,-2.3438949746572075,,88.0,Fast site,Fast (8–49kW)
416,51.41050457,-0.667630835,,88.0,Fast site,Fast (8–49kW)
417,57.19912759,-3.810615591,,88.0,Fast site,Fast (8–49kW)
418,51.94922192,-0.202380227,,88.0,Fast site,Fast (8–49kW)
419,50.9357748587707,0.762819243516541,,88.0,Fast site,Fast (8–49kW)
420,51.3136734941703,-0.253776594967651,,88.0,Fast site,Fast (8–49kW)
421,54.1978715746772,-2.89963051615587,,88.0,Fast site,Fast (8–49kW)
422,51.6067787139297,-0.220545389546368,,88.0,Fast site,Fast (8–49kW)
423,51.885496,-4.843092,,88.0,Fast site,Fast (8–49kW)
424,51.45302731082185,0.2485124010374875,,88.0,Fast site,Fast (8–49kW)
425,52.536486804819134,-1.905320224192792,,88.0,Fast site,Fast (8–49kW)
426,50.8228410988932,-0.544234481893147,,88.0,Fast site,Fast (8–49kW)
427,53.42286978,-1.363389119,,88.0,Fast site,Fast (8–49kW)
428,51.54755028,-2.557863531,,88.0,Fast site,Fast (8–49kW)
429,51.7675478,-0.436673975,,88.0,Fast site,Fast (8–49kW)
430,51.23746757,-0.503433347,,88.0,Fast site,Fast (8–49kW)
431,53.0782085,-0.956044957,,88.0,Fast site,Fast (8–49kW)
432,52.56415574,-0.711458422,,88.0,Fast site,Fast (8–49kW)
433,57.19847303,-3.81596389,,88.0,Fast site,Fast (8–49kW)
434,52.19977325,0.116768312,,88.0,Fast site,Fast (8–49kW)
435,51.31370852423461,-0.558975386026475,,88.0,Fast site,Fast (8–49kW)
436,53.57959066832353,-2.534563190870699,,88.0,Fast site,Fast (8–49kW)
437,50.638219,-2.420033,,88.0,Fast site,Fast (8–49kW)
438,54.221689,-1.656093,,88.0,Fast site,Fast (8–49kW)
439,52.6805,1.4215,,88.0,Fast site,Fast (8–49kW)
440,52.641691,1.548347,,88.0,Fast site,Fast (8–49kW)
441,52.2496,0.6894,,88.0,Fast site,Fast (8–49kW)
442,52.185,0.9993,,88.0,Fast site,Fast (8–49kW)
443,52.0538,1.1432,,88.0,Fast site,Fast (8–49kW)
444,51.7919849487097,-2.61046634780011,,88.0,Fast site,Fast (8–49kW)
445,51.3457089091986,-2.29209793985946,,88.0,Fast site,Fast (8–49kW)
446,51.30411626715824,-0.3281403934476259,,88.0,Fast site,Fast (8–49kW)
447,54.29245560677015,-0.4113474926500089,,88.0,Fast site,Fast (8–49kW)
448,51.64727989763699,-0.44305305872183,,88.0,Fast site,Fast (8–49kW)
449,52.580337645415824,-3.929324112311321,,88.0,Fast site,Fast (8–49kW)
450,52.9811482792779,-2.68213391304016,,88.0,Fast site,Fast (8–49kW)
451,57.04551049,-3.045497761,,88.0,Fast site,Fast (8–49kW)
452,52.2310481,-0.57030869,,88.0,Fast site,Fast (8–49kW)
453,52.23240523,-0.566040642,,88.0,Fast site,Fast (8–49kW)
454,52.23146296,-0.565203246,,88.0,Fast site,Fast (8–49kW)
455,50.79111815,0.290476738,,88.0,Fast site,Fast (8–49kW)
456,51.43433535,-1.07369779,,88.0,Fast site,Fast (8–49kW)
457,50.75146032,-1.927403399,,88.0,Fast site,Fast (8–49kW)
458,52.19096475,-1.697778651,,88.0,Fast site,Fast (8–49kW)
459,52.83879881,-0.629750435,,88.0,Fast site,Fast (8–49kW)
460,53.51660966,-2.143303432,,88.0,Fast site,Fast (8–49kW)
461,53.46659601,-2.267832978,,88.0,Fast site,Fast (8–49kW)
462,51.523654,-0.127568,,88.0,Fast site,Fast (8–49kW)
463,53.76508305,-2.640782058,,88.0,Fast site,Fast (8–49kW)
464,51.512538268614094,-1.7228126224794096,,88.0,Fast site,Fast (8–49kW)
465,53.3205575919576,-3.484796896982914,,88.0,Fast site,Fast (8–49kW)
466,53.18474456660815,-3.41755932657847,,88.0,Fast site,Fast (8–49kW)
467,53.11754757998696,-3.308950660425211,,88.0,Fast site,Fast (8–49kW)
468,52.94467364,-0.629431123,,88.0,Fast site,Fast (8–49kW)
469,53.17062674,-2.662852261,,88.0,Fast site,Fast (8–49kW)
470,51.33945959,-0.724523237,,88.0,Fast site,Fast (8–49kW)
471,53.28248405,-2.129666935,,88.0,Fast site,Fast (8–49kW)
472,53.13993904686868,-1.197482254755414,,88.0,Fast site,Fast (8–49kW)
473,53.26195551765516,-2.9840824933600145,,88.0,Fast site,Fast (8–49kW)
474,52.32375219106616,-1.5595263791641307,,88.0,Fast site,Fast (8–49kW)
475,52.71745652493879,-1.850660195701602,,88.0,Fast site,Fast (8–49kW)
476,51.23113520504924,0.2124320760781655,,88.0,Fast site,Fast (8–49kW)
477,51.9090455276048,0.6858795374364358,,88.0,Fast site,Fast (8–49kW)
478,51.50168420223854,-0.8226073300359826,,88.0,Fast site,Fast (8–49kW)
479,52.3021299,-3.5109914,,88.0,Fast site,Fast (8–49kW)
480,51.2964275738845,-0.333306672087474,,88.0,Fast site,Fast (8–49kW)
481,55.38673567606074,-1.611147282998786,,88.0,Fast site,Fast (8–49kW)
482,51.32837532274411,-0.4129182834607263,,88.0,Fast site,Fast (8–49kW)
483,51.36961865689841,-0.3620594305592703,,88.0,Fast site,Fast (8–49kW)
484,51.294429641868334,-0.3287735058222552,,88.0,Fast site,Fast (8–49kW)
485,55.0671976,-3.61022406,,88.0,Fast site,Fast (8–49kW)
486,51.47244440973024,-3.164669448584325,,88.0,Fast site,Fast (8–49kW)
487,51.14791869657815,-0.0255769814671615,,88.0,Fast site,Fast (8–49kW)
488,52.31275649644447,-1.5796320095021117,,88.0,Fast site,Fast (8–49kW)
489,50.67242,-1.54162,,88.0,Fast site,Fast (8–49kW)
490,51.534107,-0.395354,,88.0,Fast site,Fast (8–49kW)
491,51.524661,-0.30406,,88.0,Fast site,Fast (8–49kW)
492,51.522755,-0.346243,,88.0,Fast site,Fast (8–49kW)
493,51.520181,-0.306573,,88.0,Fast site,Fast (8–49kW)
494,51.519637,-0.320935,,88.0,Fast site,Fast (8–49kW)
495,51.519338,-0.289132,,88.0,Fast site,Fast (8–49kW)
496,51.518828,-0.338711,,88.0,Fast site,Fast (8–49kW)
497,51.513548,-0.269671,,88.0,Fast site,Fast (8–49kW)
498,51.511801,-0.2911,,88.0,Fast site,Fast (8–49kW)
499,51.509238,-0.305113,,88.0,Fast site,Fast (8–49kW)
500,51.50908,-0.36652,,88.0,Fast site,Fast (8–49kW)
501,51.508718,-0.263808,,88.0,Fast site,Fast (8–49kW)
502,51.505489,-0.278384,,88.0,Fast site,Fast (8–49kW)
503,51.504998,-0.271004,,88.0,Fast site,Fast (8–49kW)
504,51.502467,-0.386191,,88.0,Fast site,Fast (8–49kW)
505,51.501516,-0.308975,,88.0,Fast site,Fast (8–49kW)
506,51.500926,-0.382304,,88.0,Fast site,Fast (8–49kW)
507,51.498062,-0.263245,,88.0,Fast site,Fast (8–49kW)
508,52.7204291057336,-3.1980736646831023,,88.0,Fast site,Fast (8–49kW)
509,55.9111191625116,-4.873019099067884,,88.0,Fast site,Fast (8–49kW)
510,50.75909602982677,-1.5241083311358077,,88.0,Fast site,Fast (8–49kW)
511,50.930940793020845,-1.2815727237902612,,88.0,Fast site,Fast (8–49kW)
512,51.84706286886436,-1.356588595416862,,88.0,Fast site,Fast (8–49kW)
513,50.98502866,-0.738040757,,88.0,Fast site,Fast (8–49kW)
514,50.79839701,-0.580047853,,88.0,Fast site,Fast (8–49kW)
515,53.21452327,-2.614139796,,88.0,Fast site,Fast (8–49kW)
516,53.27532092,-2.981485474,,88.0,Fast site,Fast (8–49kW)
517,51.00656239,-0.144186381,,88.0,Fast site,Fast (8–49kW)
518,53.56024201,-0.120406812,,88.0,Fast site,Fast (8–49kW)
519,53.4892513,-2.28977409,,88.0,Fast site,Fast (8–49kW)
520,50.86189,-0.08216,,88.0,Fast site,Fast (8–49kW)
521,51.945587,-3.385581,,88.0,Fast site,Fast (8–49kW)
522,51.37890191721729,-1.3525767267854576,,88.0,Fast site,Fast (8–49kW)
523,51.21408625646586,-0.3280461895184317,,88.0,Fast site,Fast (8–49kW)
524,51.42004685389841,-0.1070895466848069,,88.0,Fast site,Fast (8–49kW)
525,51.65991309874863,-1.9208357757032672,,88.0,Fast site,Fast (8–49kW)
526,51.2385086448831,-0.5653930170426236,,88.0,Fast site,Fast (8–49kW)
527,51.23473776516178,-0.5704087685159038,,88.0,Fast site,Fast (8–49kW)
528,51.23451738910035,-0.5741316274680628,,88.0,Fast site,Fast (8–49kW)
529,52.500122,-2.409499,,88.0,Fast site,Fast (8–49kW)
530,51.86001290207332,-2.252027104547551,,88.0,Fast site,Fast (8–49kW)
531,51.276029183117295,-2.472840228994696,,88.0,Fast site,Fast (8–49kW)
532,51.9072792469008,0.9155022226680104,,88.0,Fast site,Fast (8–49kW)
533,52.49230159126149,-1.255067035848946,,88.0,Fast site,Fast (8–49kW)
534,51.190871416622905,1.1758473153787783,,88.0,Fast site,Fast (8–49kW)
535,51.53064428162668,-0.895433430487401,,88.0,Fast site,Fast (8–49kW)
536,51.37492821,-0.442197025,,88.0,Fast site,Fast (8–49kW)
537,52.10382507,-0.679276536,,88.0,Fast site,Fast (8–49kW)
538,51.48264559,-0.016130805,,88.0,Fast site,Fast (8–49kW)
539,52.7253437155276,1.36182188987731,,88.0,Fast site,Fast (8–49kW)
540,51.143166777042914,0.8725360525968742,,88.0,Fast site,Fast (8–49kW)
541,53.40340595680982,-2.983433728557884,,88.0,Fast site,Fast (8–49kW)
542,52.05929705205041,-1.3322317284087222,,88.0,Fast site,Fast (8–49kW)
543,54.11865609733866,-3.2686526348944653,,88.0,Fast site,Fast (8–49kW)
544,53.8898148579286,-3.015164788063089,,88.0,Fast site,Fast (8–49kW)
545,53.83656179623682,-3.0292866340844284,,88.0,Fast site,Fast (8–49kW)
546,53.87620513964316,-3.0419584647364672,,88.0,Fast site,Fast (8–49kW)
547,52.65595572273168,-0.4609359294671549,,88.0,Fast site,Fast (8–49kW)
548,50.937165,-1.397054,,88.0,Fast site,Fast (8–49kW)
549,50.88287,-1.039922,,88.0,Fast site,Fast (8–49kW)
550,52.625882,-2.192138,,88.0,Fast site,Fast (8–49kW)
551,55.712893,-3.216587,,88.0,Fast site,Fast (8–49kW)
552,52.727983,-2.370956,,88.0,Fast site,Fast (8–49kW)
553,51.052355,0.455154,,88.0,Fast site,Fast (8–49kW)
554,53.199915,-1.495411,,88.0,Fast site,Fast (8–49kW)
555,50.829228,-0.755806,,88.0,Fast site,Fast (8–49kW)
556,52.919073,0.49513,,88.0,Fast site,Fast (8–49kW)
557,53.74101019390196,-1.649727577455451,,88.0,Fast site,Fast (8–49kW)
558,54.48245240152977,-0.6084160633940883,,88.0,Fast site,Fast (8–49kW)
559,51.588719,-3.00387,,88.0,Fast site,Fast (8–49kW)
560,51.772424,-3.08331,,88.0,Fast site,Fast (8–49kW)
561,51.76752833244672,-3.161376938768328,,88.0,Fast site,Fast (8–49kW)
562,51.78245995279275,-3.207875003117465,,88.0,Fast site,Fast (8–49kW)
563,51.65910162,-4.72186326,,88.0,Fast site,Fast (8–49kW)
564,51.8465992,-5.117000665,,88.0,Fast site,Fast (8–49kW)
565,51.77307692,-5.107656664,,88.0,Fast site,Fast (8–49kW)
566,51.644533,-4.87039,,88.0,Fast site,Fast (8–49kW)
567,51.644683476645184,-4.800675130098426,,88.0,Fast site,Fast (8–49kW)
568,51.56470052051728,-1.8207203696583747,,88.0,Fast site,Fast (8–49kW)
569,51.58963889902839,-2.7527654229569976,,88.0,Fast site,Fast (8–49kW)
570,52.5533384025292,-1.46105525524536,,88.0,Fast site,Fast (8–49kW)
571,51.80242891439116,-3.233746748250041,,88.0,Fast site,Fast (8–49kW)
572,51.64446439152027,-2.673092069544964,,88.0,Fast site,Fast (8–49kW)
573,54.79446055222252,-1.5158399476198383,,88.0,Fast site,Fast (8–49kW)
574,50.8475261,-1.7925407,,88.0,Fast site,Fast (8–49kW)
575,51.40170888347484,-1.320987483987551,,88.0,Fast site,Fast (8–49kW)
576,53.69644010321929,-1.3224083333050205,,88.0,Fast site,Fast (8–49kW)
577,53.79666868669804,-1.3858383581784892,,88.0,Fast site,Fast (8–49kW)
578,52.70780288629825,-2.5934020726602967,,88.0,Fast site,Fast (8–49kW)
579,53.16904245314336,-3.139438383145261,,88.0,Fast site,Fast (8–49kW)
580,54.24688281831732,-1.0651437379127628,,88.0,Fast site,Fast (8–49kW)
581,54.243997,-0.780895,,88.0,Fast site,Fast (8–49kW)
582,54.13944,-0.789851,,88.0,Fast site,Fast (8–49kW)
583,54.07133,-2.87268,,88.0,Fast site,Fast (8–49kW)
584,53.199551,-2.875352,,88.0,Fast site,Fast (8–49kW)
585,51.42819,-2.056527,,88.0,Fast site,Fast (8–49kW)
586,51.315,0.89012,,88.0,Fast site,Fast (8–49kW)
587,50.812702,-1.858628,,88.0,Fast site,Fast (8–49kW)
588,51.4938011169434,-2.58472204208374,,88.0,Fast site,Fast (8–49kW)
589,55.94097,-4.71857,,88.0,Fast site,Fast (8–49kW)
590,51.42866414451436,-2.038800968700912,,88.0,Fast site,Fast (8–49kW)
591,54.24428143826759,-0.7741327387813044,,88.0,Fast site,Fast (8–49kW)
592,54.27051234727105,-0.9331073288419702,,88.0,Fast site,Fast (8–49kW)
593,52.59745073452851,1.7355567132206031,,88.0,Fast site,Fast (8–49kW)
594,53.91855092565604,-3.0288936547062804,,88.0,Fast site,Fast (8–49kW)
595,52.240932,-3.380842,,88.0,Fast site,Fast (8–49kW)
596,53.87482473853228,-1.3550154123601033,,88.0,Fast site,Fast (8–49kW)
597,51.545836982004005,-1.8803484806016968,,88.0,Fast site,Fast (8–49kW)
598,52.58993834530662,-3.851147671647368,,88.0,Fast site,Fast (8–49kW)
599,52.44769951399198,-3.5396362,,88.0,Fast site,Fast (8–49kW)
600,54.60850318420691,-1.09819421843099,,88.0,Fast site,Fast (8–49kW)
601,53.91658,-1.439875,,88.0,Fast site,Fast (8–49kW)
602,53.2242428167759,-4.26463587747935,,88.0,Fast site,Fast (8–49kW)
603,51.078181,-2.486792,,88.0,Fast site,Fast (8–49kW)
604,51.72004576877737,-0.8447961501046848,,88.0,Fast site,Fast (8–49kW)
605,55.832751,-4.114213,,88.0,Fast site,Fast (8–49kW)
606,50.370413,-4.14901,,88.0,Fast site,Fast (8–49kW)
607,56.67987,-5.13104,,88.0,Fast site,Fast (8–49kW)
608,56.650686,-4.83958,,88.0,Fast site,Fast (8–49kW)
609,52.463599,-1.662241,,88.0,Fast site,Fast (8–49kW)
610,55.85961,-4.2823,,88.0,Fast site,Fast (8–49kW)
611,57.15514,-2.27727,,88.0,Fast site,Fast (8–49kW)
612,55.934334,-4.157907,,88.0,Fast site,Fast (8–49kW)
613,56.3244,-4.32891,,88.0,Fast site,Fast (8–49kW)
614,53.9637,-1.08533,,88.0,Fast site,Fast (8–49kW)
615,56.04568,-4.37185,,88.0,Fast site,Fast (8–49kW)
616,53.864878,-1.518688,,88.0,Fast site,Fast (8–49kW)
617,53.758155114061225,-2.4461998650763235,,88.0,Fast site,Fast (8–49kW)
618,55.876636,-4.306024,,88.0,Fast site,Fast (8–49kW)
619,56.4799,-2.81306,,88.0,Fast site,Fast (8–49kW)
620,55.828254,-4.28351,,88.0,Fast site,Fast (8–49kW)
621,55.834572,-3.981781,,88.0,Fast site,Fast (8–49kW)
622,56.1180505591922,-3.92911565641407,,88.0,Fast site,Fast (8–49kW)
623,55.853951,-4.261502,,88.0,Fast site,Fast (8–49kW)
624,57.427941,-2.395702,,88.0,Fast site,Fast (8–49kW)
625,56.05937,-3.22962,,88.0,Fast site,Fast (8–49kW)
626,55.10885025531735,-1.5001531585195096,,88.0,Fast site,Fast (8–49kW)
627,55.945018,-3.068937,,88.0,Fast site,Fast (8–49kW)
628,56.13294,-5.04422,,88.0,Fast site,Fast (8–49kW)
629,55.6129974305771,-4.67495498528478,,88.0,Fast site,Fast (8–49kW)
630,51.507499,0.038851,,88.0,Fast site,Fast (8–49kW)
631,56.000463,-2.515979,,88.0,Fast site,Fast (8–49kW)
632,50.469472,-5.028714,,88.0,Fast site,Fast (8–49kW)
633,52.906129,-4.333554,,88.0,Fast site,Fast (8–49kW)
634,51.357832,-2.131781,,88.0,Fast site,Fast (8–49kW)
635,51.511371,-0.103942,,88.0,Fast site,Fast (8–49kW)
636,51.37861398830239,1.1978773004414052,,88.0,Fast site,Fast (8–49kW)
637,51.799556,-4.745255,,88.0,Fast site,Fast (8–49kW)
638,52.082112,-4.679616,,88.0,Fast site,Fast (8–49kW)
639,52.017526,-4.833363,,88.0,Fast site,Fast (8–49kW)
640,51.995407,-4.980583,,88.0,Fast site,Fast (8–49kW)
641,51.694777,-4.940829,,88.0,Fast site,Fast (8–49kW)
642,51.713482,-5.038737,,88.0,Fast site,Fast (8–49kW)
643,51.671507771489,-4.70349153595794,,88.0,Fast site,Fast (8–49kW)
644,51.522299,-0.123915,,88.0,Fast site,Fast (8–49kW)
645,51.160481,-0.177759,,88.0,Fast site,Fast (8–49kW)
646,55.95928,-2.98523,,88.0,Fast site,Fast (8–49kW)
647,55.65279,-3.17717,,88.0,Fast site,Fast (8–49kW)
648,52.5698,1.11128,,88.0,Fast site,Fast (8–49kW)
649,52.5349,1.48179,,88.0,Fast site,Fast (8–49kW)
650,52.48807,1.233806,,88.0,Fast site,Fast (8–49kW)
651,52.3778628867475,1.11028731835074,,88.0,Fast site,Fast (8–49kW)
652,55.94288,-2.95231,,88.0,Fast site,Fast (8–49kW)
653,56.90914,-5.84485,,88.0,Fast site,Fast (8–49kW)
654,53.29549,-3.730253,,88.0,Fast site,Fast (8–49kW)
655,52.190464052705,-1.70044094094147,,88.0,Fast site,Fast (8–49kW)
656,51.11663,-0.1838,,88.0,Fast site,Fast (8–49kW)
657,53.141267,-4.275942,,88.0,Fast site,Fast (8–49kW)
658,51.5849366,-2.9930234,,88.0,Fast site,Fast (8–49kW)
659,56.125877,-3.310891,,88.0,Fast site,Fast (8–49kW)
660,56.380055,-3.835393,,88.0,Fast site,Fast (8–49kW)
661,57.115662,-3.919048,,88.0,Fast site,Fast (8–49kW)
662,52.5504336165972,-1.17793245501707,,88.0,Fast site,Fast (8–49kW)
663,51.808533,-0.197216,,88.0,Fast site,Fast (8–49kW)
664,53.5538408956594,-2.77541792506179,,88.0,Fast site,Fast (8–49kW)
665,51.157071,-0.159464,,88.0,Fast site,Fast (8–49kW)
666,51.089435,-2.28707499999996,,88.0,Fast site,Fast (8–49kW)
667,52.272954,-0.560896,,88.0,Fast site,Fast (8–49kW)
668,51.517899,-0.145713,,88.0,Fast site,Slow (3–8kW)
669,51.0461192730253,-1.34177235120386,,88.0,Fast site,Fast (8–49kW)
670,53.48608644493922,-2.245609398147624,,88.0,Fast site,Fast (8–49kW)
671,52.443205,-0.923197,,88.0,Fast site,Fast (8–49kW)
672,55.7738173565335,-4.33392180622104,,88.0,Fast site,Fast (8–49kW)
673,51.4075583,-0.838120900000035,,88.0,Fast site,Fast (8–49kW)
674,54.34013679095659,-2.934021655330355,,88.0,Fast site,Fast (8–49kW)
675,55.8817084955401,-3.538192536211,,88.0,Fast site,Fast (8–49kW)
676,53.4282782044214,-2.52562083716839,,88.0,Fast site,Fast (8–49kW)
677,53.8002469952983,-2.71443225078736,,88.0,Fast site,Fast (8–49kW)
678,56.00536,-4.59158,,88.0,Fast site,Fast (8–49kW)
679,53.65537,-1.8206,,88.0,Fast site,Fast (8–49kW)
680,51.4000195,-1.32406230000004,,88.0,Fast site,Fast (8–49kW)
681,55.9114,-4.42799,,88.0,Fast site,Fast (8–49kW)
682,55.944188,-3.05729,,88.0,Fast site,Fast (8–49kW)
683,54.615403127294286,-3.5194256770284937,,88.0,Fast site,Fast (8–49kW)
684,50.227304,-5.275711,,88.0,Fast site,Fast (8–49kW)
685,50.215614,-5.288369,,88.0,Fast site,Fast (8–49kW)
686,54.824472,-7.461848,,88.0,Fast site,Fast (8–49kW)
687,54.21641175888337,-5.88491555806911,,88.0,Fast site,Fast (8–49kW)
