RowID,StationID,Latitude,Longitude,Capacity_kW,Quantity,Level_OCM,DfT_Level
38840,104897,52.463799,-1.714331,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38841,104897,52.463799,-1.714331,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
38842,104896,51.3602687,1.4117056,60.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38843,104896,51.3602687,1.4117056,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38844,104860,51.512314,-0.606822,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38845,104857,52.5433254405306,-1.70698046378402,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38846,104857,52.5433254405306,-1.70698046378402,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38847,104830,55.15097295042813,-6.6750942931095665,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38848,104829,55.0062526,-7.32360889999995,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38849,104829,55.0062526,-7.32360889999995,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38850,104616,51.6461,-0.4292,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38851,104507,50.886741,-1.040352,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38852,104507,50.886741,-1.040352,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38853,104506,51.327395,-0.761031,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38854,104506,51.327395,-0.761031,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38855,104505,51.720906,0.178108,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38856,104505,51.720906,0.178108,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38857,104504,51.85940284553331,0.8651030718208403,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38858,104504,51.85940284553331,0.8651030718208403,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38859,104503,50.851141,-3.391091,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38860,104503,50.851141,-3.391091,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38861,104501,52.394491,-1.778304,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38862,104501,52.394491,-1.778304,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38863,104500,52.784231,-1.974718,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38864,104500,52.784231,-1.974718,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38865,104499,52.692045,-2.750537,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38866,104499,52.692045,-2.750537,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38867,104498,53.398572,-0.772404,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38868,104498,53.398572,-0.772404,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38869,104497,53.473565,-2.1666,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38870,104497,53.473565,-2.1666,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38871,104496,54.528443,-1.546016,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38872,104496,54.528443,-1.546016,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38873,104495,54.610781,-1.300448,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38874,104495,54.610781,-1.300448,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38875,104494,54.994816,-1.715175,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38876,104494,54.994816,-1.715175,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38877,104480,50.15914,-5.013321,13.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38878,104465,51.279313,-0.754894,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38879,104448,51.651803,-1.971886,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38880,104445,52.112144,-0.69978,13.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38881,104439,58.984492,-2.962882,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38882,104399,53.205904,-2.955098,13.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38883,104353,53.499142584413505,-1.1775048714077911,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
38884,104353,53.499142584413505,-1.1775048714077911,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
38885,104353,53.499142584413505,-1.1775048714077911,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
38886,104353,53.499142584413505,-1.1775048714077911,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
38887,104353,53.499142584413505,-1.1775048714077911,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
38888,104353,53.499142584413505,-1.1775048714077911,350.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
38889,104283,53.998485,-1.547124,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38890,104264,51.876102,-2.727669,6.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38891,104231,56.09866,-3.92854,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38892,104228,55.819935,-4.024909,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38893,104228,55.819935,-4.024909,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
38894,104226,51.390325,-0.324014,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38895,104226,51.390325,-0.324014,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38896,104226,51.390325,-0.324014,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38897,104225,54.960936,-4.479303,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38898,104225,54.960936,-4.479303,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38899,104170,51.506949,-0.249272,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38900,104170,51.506949,-0.249272,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38901,104170,51.506949,-0.249272,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38902,104108,53.090355,-2.431975,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38903,104108,53.090355,-2.431975,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38904,104108,53.090355,-2.431975,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
38905,104008,52.049625,-2.721678,7.0,4,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38906,104007,51.518345,-0.09627,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38907,104005,51.520546,-0.097765,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38908,103954,51.561659286548704,-0.282053396965125,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38909,103954,51.561659286548704,-0.282053396965125,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38910,103954,51.561659286548704,-0.282053396965125,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38911,103921,52.088066,-0.264523,7.0,4,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38912,103918,57.546391,-2.96484,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38913,103918,57.546391,-2.96484,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38914,103910,51.5662728017472,-0.0732117821396514,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38915,103910,51.5662728017472,-0.0732117821396514,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38916,103910,51.5662728017472,-0.0732117821396514,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38917,103891,55.93498,-3.99242,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38918,103886,55.0143,-1.6218,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38919,103886,55.0143,-1.6218,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38920,103886,55.0143,-1.6218,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38921,103885,51.501792,-0.479397,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38922,103885,51.501792,-0.479397,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38923,103885,51.501792,-0.479397,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38924,103857,51.526922,-0.090407,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38925,103857,51.526922,-0.090407,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38926,103856,51.523367,-0.100228,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38927,103856,51.523367,-0.100228,4.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38928,103855,51.523924,-0.085804,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38929,103855,51.523924,-0.085804,4.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38930,103852,54.469799,-1.3134,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38931,103852,54.469799,-1.3134,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38932,103852,54.469799,-1.3134,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
38933,103815,51.527206,-0.094619,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38934,103815,51.527206,-0.094619,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38935,103814,51.523663,-0.099639,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38936,103814,51.523663,-0.099639,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38937,103813,51.529344,-0.101118,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38938,103813,51.529344,-0.101118,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38939,103812,51.550221,-0.104836,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38940,103812,51.550221,-0.104836,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38941,103811,51.549123,-0.087025,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38942,103811,51.549123,-0.087025,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38943,103810,51.527343,-0.091442,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38944,103810,51.527343,-0.091442,4.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38945,103809,51.555349,-0.112744,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38946,103809,51.555349,-0.112744,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38947,103808,51.563202,-0.102348,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38948,103808,51.563202,-0.102348,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38949,103807,51.559123,-0.103658,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38950,103807,51.559123,-0.103658,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38951,103806,51.525626,-0.096429,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38952,103806,51.525626,-0.096429,4.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38953,103805,51.552443,-0.1032,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38954,103805,51.552443,-0.1032,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38955,103804,51.526167,-0.102087,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38956,103804,51.526167,-0.102087,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38957,103803,51.547933,-0.087969,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38958,103803,51.547933,-0.087969,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38959,103802,51.524874,-0.0961,7.0,3,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38960,103802,51.524874,-0.0961,4.0,3,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38961,103801,51.555566,-0.103344,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38962,103801,51.555566,-0.103344,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38963,103800,56.33663,-2.81645,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38964,103798,55.68501,-4.86243,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38965,103796,51.881714,-0.416402,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38966,103795,55.68192,-4.51457,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38967,103762,52.5125621598349,-3.97562109933619,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38968,103762,52.5125621598349,-3.97562109933619,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
38969,103762,52.5125621598349,-3.97562109933619,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38970,103698,50.86183,-3.379127,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38971,103687,50.724969,-2.937107,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38972,103628,53.809178,-2.447541,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38973,103600,51.821228,-3.017742,13.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38974,103583,51.847417,-3.155876,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38975,103569,51.246272,-1.200399,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38976,103568,57.51990005206787,-4.2144901604210645,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38977,103568,57.51990005206787,-4.2144901604210645,11.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38978,103563,52.308466,-2.363561,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38979,103559,52.283917,-2.844314,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38980,103548,51.927975,-2.665882,13.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38981,103503,57.64803,-3.415786,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38982,103502,53.516067,-2.153164,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38983,103501,52.712304,-0.44691,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38984,103500,51.734835,-0.326967,13.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38985,103488,52.544703,-3.944609,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38986,103473,51.369087,0.576686,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38987,103472,51.87989,-0.421396,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38988,103469,51.880466,-0.41951,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38989,103468,52.235199,-1.0466,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38990,103468,52.235199,-1.0466,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
38991,103468,52.235199,-1.0466,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
38992,103459,51.28482,-2.538786,13.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38993,103448,50.921106,-0.114709,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38994,103445,51.20903,-0.54141,6.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38995,103444,54.957351,-2.258098,13.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
38996,103438,51.4459788289,-0.178533245281,7.0,3,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38997,103438,51.4459788289,-0.178533245281,4.0,3,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38998,103424,57.10715,-2.097491,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
38999,103423,54.198817,-6.384142,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39000,103422,51.522333,-0.256563,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39001,103422,51.522333,-0.256563,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39002,103421,54.317377,-0.836438,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39003,103420,55.65506503279656,-4.700895740873648,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39004,103418,55.23229,-2.17775,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39005,103417,56.197577,-3.16942,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
39006,103417,56.197577,-3.16942,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
39007,103402,52.467495,-1.751319,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39008,103402,52.467495,-1.751319,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39009,103402,52.467495,-1.751319,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39010,103401,51.133489,0.239439,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39011,103400,50.973888,-0.492718,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39012,103399,51.398095,0.110319,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39013,103399,51.398095,0.110319,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39014,103397,51.421398,-0.9712,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39015,103397,51.421398,-0.9712,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39016,103397,51.421398,-0.9712,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
39017,103393,52.044947,0.953674,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39018,103392,51.751486,-1.277816,11.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39019,103391,51.763156,-1.267532,11.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39020,103390,51.742144,-1.231536,11.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39021,103349,55.87950927351789,-3.1589315104674824,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39022,103347,52.12397,-1.64076,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39023,103347,52.12397,-1.64076,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39024,103347,52.12397,-1.64076,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
39025,103332,51.582813,0.40563124,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39026,103330,51.569503,0.678889,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39027,103329,51.401106,0.017653,7.0,4,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39028,103328,54.943215,-1.621617,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39029,103327,51.213197,-1.521002,7.0,5,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39030,103326,50.419801,-4.528279,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39031,103280,51.54098,-0.086703,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39032,103280,51.54098,-0.086703,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39033,103279,51.570097,-0.11616,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39034,103279,51.570097,-0.11616,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39035,103276,51.535445,-0.09416,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39036,103276,51.535445,-0.09416,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39037,103275,51.540262,-0.099554,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39038,103275,51.540262,-0.099554,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39039,103274,51.54944,-0.078877,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39040,103274,51.54944,-0.078877,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39041,103273,51.569642,-0.116395,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39042,103273,51.569642,-0.116395,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39043,103272,51.550442,-0.084662,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39044,103272,51.550442,-0.084662,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39045,103271,51.539812,-0.08844,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39046,103271,51.539812,-0.08844,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39047,103270,51.332347,-0.76818,7.0,6,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39048,103269,51.47537,-0.144593,7.0,3,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39049,103268,53.318655,-3.775531,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39050,103267,53.625207,-1.859502,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39051,103266,52.659697,1.274871,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39052,103264,51.273998,-0.7547,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39053,103264,51.273998,-0.7547,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39054,103264,51.273998,-0.7547,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
39055,103263,56.04498,-3.42771,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
39056,103263,56.04498,-3.42771,50.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
39057,103233,51.491497,-0.149469,22.0,8,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39058,103232,54.256948,-7.448797,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39059,103231,52.419508,0.861239,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39060,103230,53.320192,-3.808713,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39061,103183,51.897965,-0.671594,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39062,103182,55.867818,-3.195695,22.0,5,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39063,103181,51.521949,-0.259827,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39064,103151,54.467975,-6.979589,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39065,103139,51.558064,-0.07561,7.0,17,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39066,102239,56.562306,-2.579231,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
39067,102239,56.562306,-2.579231,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39068,102239,56.562306,-2.579231,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39069,102239,56.562306,-2.579231,22.0,4,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39070,102227,52.437226,-1.517805,7.0,4,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39071,102226,51.471897,-0.5146,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39072,102225,51.49681,0.01131,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39073,102224,53.297707,-3.727103,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39074,102223,51.187698,0.8135,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39075,102222,51.409901,-0.299753,3.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39076,102222,51.409901,-0.299753,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39077,102220,51.411273,-0.675415,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39078,102219,51.3208670459061,-2.54377950531011,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39079,102196,51.520115,-0.103218,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39080,102196,51.520115,-0.103218,4.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39081,102195,51.52056,-0.101815,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39082,102195,51.52056,-0.101815,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39083,102194,51.530783,-0.109522,7.0,3,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39084,102194,51.530783,-0.109522,4.0,3,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39085,102193,51.522255,-0.104873,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39086,102193,51.522255,-0.104873,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39087,102192,51.524483,-0.107519,7.0,3,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39088,102192,51.524483,-0.107519,4.0,3,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39089,102191,51.528326,-0.104895,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39090,102191,51.528326,-0.104895,4.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39091,102189,51.319252,-1.441199,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39092,102187,55.864258,-4.26541,4.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39093,102186,51.808613,-0.769313,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39094,102186,51.808613,-0.769313,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39095,102186,51.808613,-0.769313,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
39096,102184,52.141701,-0.708682,7.0,4,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39097,102158,53.088138,-1.362985,7.0,4,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39098,102157,51.575345,-2.944849,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39099,102156,52.3520728064243,-1.14806550382696,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39100,102156,52.3520728064243,-1.14806550382696,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39101,102156,52.3520728064243,-1.14806550382696,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
39102,102126,51.4095,-0.301287,4.0,4,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39103,102104,55.576939,-5.144127,43.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
39104,102104,55.576939,-5.144127,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39105,102104,55.576939,-5.144127,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
39106,102066,50.736253,-1.617557,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39107,102059,57.601319,-4.454244,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39108,102008,50.917563,-1.921482,6.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
39109,102001,50.736249,-1.617557,13.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
39110,101998,54.351295,-1.310569,13.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
