ConnectorID,StationID,Latitude,Longitude,Power_kW,DfT_Band,Level,ConnectionType,CurrentType
conn_32352,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32353,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32354,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32355,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32356,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32357,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32358,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32359,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32360,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32361,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32362,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32363,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32364,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32365,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32366,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32367,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32368,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32369,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32370,113,53.98162514046794,-1.051295474945391,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32338,878,52.260988,0.710961,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32339,878,52.260988,0.710961,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32340,878,52.260988,0.710961,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32334,4407,51.047327,0.514737,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32335,4407,51.047327,0.514737,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32336,4407,51.047327,0.514737,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32337,4407,51.047327,0.514737,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32330,4406,55.755351,-4.682901,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32331,4406,55.755351,-4.682901,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32332,4406,55.755351,-4.682901,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32333,4406,55.755351,-4.682901,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32326,4405,51.582758,-3.437134,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32327,4405,51.582758,-3.437134,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32328,4405,51.582758,-3.437134,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32329,4405,51.582758,-3.437134,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32313,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32314,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32315,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32316,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32317,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32318,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32319,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32320,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32321,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32322,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32323,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32324,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32325,382,53.795047,-1.544678,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32310,3770,51.59952068,-2.92687531,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32311,3770,51.59952068,-2.92687531,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32312,3770,51.59952068,-2.92687531,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32300,102,52.45408569835067,-1.8551022462476112,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32301,102,52.45408569835067,-1.8551022462476112,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32302,102,52.45408569835067,-1.8551022462476112,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32303,102,52.45408569835067,-1.8551022462476112,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32304,102,52.45408569835067,-1.8551022462476112,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32305,102,52.45408569835067,-1.8551022462476112,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32306,102,52.45408569835067,-1.8551022462476112,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32307,102,52.45408569835067,-1.8551022462476112,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32308,102,52.45408569835067,-1.8551022462476112,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32309,102,52.45408569835067,-1.8551022462476112,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32292,556,52.919073,0.49513,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32293,556,52.919073,0.49513,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32294,556,52.919073,0.49513,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32295,556,52.919073,0.49513,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32296,556,52.919073,0.49513,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32297,556,52.919073,0.49513,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32290,7888,52.74831393,0.40648794,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32291,7888,52.74831393,0.40648794,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32288,971,54.593905,-5.839092,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32289,971,54.593905,-5.839092,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32283,971,54.593905,-5.839092,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32284,971,54.593905,-5.839092,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32285,971,54.593905,-5.839092,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32286,971,54.593905,-5.839092,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32287,971,54.593905,-5.839092,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32282,11352,53.1615849649242,-1.34311917603475,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32280,2492,51.40762,-0.63866,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32281,2492,51.40762,-0.63866,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32278,7887,51.08505,-2.31265,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32279,7887,51.08505,-2.31265,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32275,6304,56.03439517,-2.83681176,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32276,6304,56.03439517,-2.83681176,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32277,6304,56.03439517,-2.83681176,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32274,11351,52.44825501,1.72931334,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32273,11350,51.61224,-2.199973,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32271,23747,54.963717,-1.603064,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
conn_32272,23747,54.963717,-1.603064,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
conn_32269,23747,54.963717,-1.603064,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32270,23747,54.963717,-1.603064,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32267,23747,54.963717,-1.603064,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32268,23747,54.963717,-1.603064,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32257,825,51.43152441,-0.16465786,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32258,825,51.43152441,-0.16465786,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32259,825,51.43152441,-0.16465786,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32260,825,51.43152441,-0.16465786,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32261,825,51.43152441,-0.16465786,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32262,825,51.43152441,-0.16465786,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32263,825,51.43152441,-0.16465786,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32264,825,51.43152441,-0.16465786,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32265,825,51.43152441,-0.16465786,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32266,825,51.43152441,-0.16465786,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32253,4404,51.268601,0.525373,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32254,4404,51.268601,0.525373,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32255,4404,51.268601,0.525373,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32256,4404,51.268601,0.525373,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32245,289,51.15821933,-2.98606946,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32246,289,51.15821933,-2.98606946,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32251,289,51.15821933,-2.98606946,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32252,289,51.15821933,-2.98606946,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32247,289,51.15821933,-2.98606946,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32248,289,51.15821933,-2.98606946,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32249,289,51.15821933,-2.98606946,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32250,289,51.15821933,-2.98606946,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32243,7886,52.32758958,-0.1836305,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32244,7886,52.32758958,-0.1836305,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32241,7885,50.5452548,-4.9092945,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32242,7885,50.5452548,-4.9092945,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32237,4403,52.724346,-1.375195,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32238,4403,52.724346,-1.375195,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32239,4403,52.724346,-1.375195,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32240,4403,52.724346,-1.375195,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32235,7884,51.890345,0.901271,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32236,7884,51.890345,0.901271,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32233,7883,50.797723,0.133676,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32234,7883,50.797723,0.133676,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32229,555,50.829228,-0.755806,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32230,555,50.829228,-0.755806,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32231,555,50.829228,-0.755806,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32232,555,50.829228,-0.755806,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32225,4402,50.611273,-3.457703,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32226,4402,50.611273,-3.457703,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32227,4402,50.611273,-3.457703,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32228,4402,50.611273,-3.457703,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32223,7882,53.16447557,-4.27711282,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32224,7882,53.16447557,-4.27711282,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32219,554,53.199915,-1.495411,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32220,554,53.199915,-1.495411,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32221,554,53.199915,-1.495411,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32222,554,53.199915,-1.495411,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32217,7881,55.44044,-1.92821,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32218,7881,55.44044,-1.92821,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32213,4401,52.3313407,-0.1800607,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32214,4401,52.3313407,-0.1800607,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32215,4401,52.3313407,-0.1800607,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32216,4401,52.3313407,-0.1800607,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32211,7880,51.285991,0.545119,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32212,7880,51.285991,0.545119,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32209,7879,52.756259,0.39626,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32210,7879,52.756259,0.39626,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32195,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32196,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32197,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32198,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32199,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32200,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32201,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32202,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32203,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32204,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32205,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32206,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32207,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32208,359,54.91836,-1.41449,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32191,553,51.052355,0.455154,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32192,553,51.052355,0.455154,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32193,553,51.052355,0.455154,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32194,553,51.052355,0.455154,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32179,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32180,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32181,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32182,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32183,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32184,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32185,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32186,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32187,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32188,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32189,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32190,738,51.11244452,-0.86554795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32178,22506,52.3256278,-0.0752446,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32177,11349,50.9652528,-1.1352245,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32176,11348,50.899041,0.197795,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32172,4400,51.57455838,-0.68865309,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32173,4400,51.57455838,-0.68865309,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32174,4400,51.57455838,-0.68865309,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32175,4400,51.57455838,-0.68865309,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32166,3541,51.680785,-4.772655,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32167,3541,51.680785,-4.772655,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32168,3541,51.680785,-4.772655,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32169,3541,51.680785,-4.772655,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32170,3541,51.680785,-4.772655,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32171,3541,51.680785,-4.772655,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32164,7878,51.90197306,0.89420344,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32165,7878,51.90197306,0.89420344,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32163,5879,52.82512501,-2.06661625,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32159,4399,52.070842,-1.337804,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32160,4399,52.070842,-1.337804,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32161,4399,52.070842,-1.337804,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32162,4399,52.070842,-1.337804,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32157,7877,52.57084,-0.268047,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32158,7877,52.57084,-0.268047,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32155,7876,51.662795,-2.269632,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32156,7876,51.662795,-2.269632,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32151,4398,56.1137536,-3.908924,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32152,4398,56.1137536,-3.908924,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32153,4398,56.1137536,-3.908924,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32154,4398,56.1137536,-3.908924,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32143,992,53.558012,-1.499145,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32144,992,53.558012,-1.499145,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32145,992,53.558012,-1.499145,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32146,992,53.558012,-1.499145,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32147,992,53.558012,-1.499145,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32148,992,53.558012,-1.499145,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32149,992,53.558012,-1.499145,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32150,992,53.558012,-1.499145,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32139,4397,51.155774,1.285389,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32140,4397,51.155774,1.285389,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32141,4397,51.155774,1.285389,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32142,4397,51.155774,1.285389,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32135,4396,57.54173,-2.945244,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32136,4396,57.54173,-2.945244,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32137,4396,57.54173,-2.945244,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32138,4396,57.54173,-2.945244,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32132,877,51.86949,0.98051,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32133,877,51.86949,0.98051,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32134,877,51.86949,0.98051,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32128,4395,51.52132,-0.20351,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32129,4395,51.52132,-0.20351,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32130,4395,51.52132,-0.20351,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32131,4395,51.52132,-0.20351,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32124,4394,52.7503654,-1.3679989,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32125,4394,52.7503654,-1.3679989,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32126,4394,52.7503654,-1.3679989,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32127,4394,52.7503654,-1.3679989,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32120,800,52.569159,-0.23963,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32121,800,52.569159,-0.23963,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
conn_32118,800,52.569159,-0.23963,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32119,800,52.569159,-0.23963,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32122,800,52.569159,-0.23963,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32123,800,52.569159,-0.23963,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32116,7875,55.1237632,-1.5484118,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32117,7875,55.1237632,-1.5484118,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32110,1095,51.4914809,0.023859,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32111,1095,51.4914809,0.023859,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32112,1095,51.4914809,0.023859,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32113,1095,51.4914809,0.023859,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32104,1095,51.4914809,0.023859,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32105,1095,51.4914809,0.023859,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32106,1095,51.4914809,0.023859,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32107,1095,51.4914809,0.023859,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32108,1095,51.4914809,0.023859,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32109,1095,51.4914809,0.023859,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32114,1095,51.4914809,0.023859,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32115,1095,51.4914809,0.023859,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32102,7874,50.66029108,-3.28044061,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32103,7874,50.66029108,-3.28044061,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32100,7873,52.50921,-1.45264,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32101,7873,52.50921,-1.45264,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32098,7872,52.8575214,-2.6426867,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
conn_32099,7872,52.8575214,-2.6426867,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
