StationID,Power_kW,Quantity,Capacity_kW,DfT_Band,Level,ConnectionType,CurrentType
13117,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13117,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13145,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13145,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13145,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13148,3.0,4,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13155,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13155,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13156,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13173,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13173,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13186,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13193,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13209,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13209,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13221,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
13221,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
13221,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
13221,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13224,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13224,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13225,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13231,43.0,2,86.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
13231,50.0,2,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
13231,50.0,2,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
13231,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13231,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13236,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13236,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13240,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
13240,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
13240,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
13240,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13243,7.7,1,7.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13250,7.0,4,28.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13283,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13283,3.0,3,9.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13286,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13290,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13290,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13295,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13295,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13307,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13307,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13311,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
13311,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
13311,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
13311,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13314,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13314,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13319,11.0,1,11.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
13319,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13320,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13320,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13321,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
13321,3.6,1,3.6,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13323,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13324,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13324,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13348,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13348,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13348,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13348,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13352,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13352,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13353,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13353,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13353,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13355,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13355,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13361,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13361,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13374,7.0,4,28.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13388,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13404,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13404,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13460,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13460,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13464,7.2,2,14.4,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13464,7.2,2,14.4,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13467,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13469,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13469,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13477,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13477,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13477,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13479,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13479,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13482,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13483,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13485,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13486,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13487,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13509,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13509,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13510,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13510,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13547,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13547,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13550,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13550,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13550,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13553,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13553,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13553,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13578,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13578,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13602,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13602,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13607,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13607,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13615,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13616,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13617,7.0,6,42.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13624,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13626,4.0,4,16.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13626,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13627,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13629,7.0,4,28.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13629,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13633,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13633,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13635,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13635,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13638,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13638,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13639,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13639,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13639,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13643,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13644,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13644,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13644,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13697,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13697,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13698,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13715,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13715,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13716,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13716,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13717,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13717,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13722,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13722,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13838,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13870,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13870,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13871,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13871,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13872,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
13872,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
14870,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
14870,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
14871,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
14871,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15129,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
15132,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
15134,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
15138,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
15159,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
15162,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
15162,100.0,2,200.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
15173,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15182,3.1,1,3.1,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15306,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
15306,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
15306,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
15306,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15307,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
15307,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
15307,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
15307,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15308,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
15332,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
15461,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15461,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15462,3.0,4,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15463,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15463,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15464,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15464,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15464,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15464,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15466,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15466,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15467,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15467,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15600,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15600,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15833,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
15833,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
